id,fecha,usuario,texto,tema,sentimiento,likes,reposts
3553,2024-04-21,user_30021,"Como diría Orwell, el concepto de dataismo explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,33078,7240
3554,2024-02-16,user_16549,"Como diría Bauman, el concepto de identidad líquida explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,34223,4379
3555,2024-03-26,user_85287,"La IA no es neutral, la manipulación es invisible ¿dónde queda el humano?",IA y Pérdida de Autonomía,negativo,29618,5112
3556,2023-08-08,user_80944,"La IA no es neutral, vivimos en un panóptico digital controlando nuestra conducta.",IA y Pérdida de Autonomía,negativo,38901,7751
3557,2022-09-05,user_37023,No sé si soy yo o la pérdida de conexión real ¿realmente nos hace felices?,Generación Z y Crisis de Sentido,neutral,2696,1213
3558,2023-09-05,user_65776,"Como diría Bauman, el concepto de narcisismo digital explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,25463,1048
3559,2022-09-14,user_83642,Leyendo a la pérdida de conexión real ¿realmente nos hace felices?,Generación Z y Crisis de Sentido,neutral,33541,12169
3560,2024-03-29,user_6059,¿Es identidad líquida el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,13281,4384
3561,2024-04-26,user_3782,"Como diría Heidegger, el concepto de pensamiento crítico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,45654,21195
3562,2024-02-13,user_31824,Me asusta pensar que la autonomía es una ilusión es el fin del libre albedrío.,IA y Pérdida de Autonomía,negativo,8862,405
3563,2022-08-12,user_87335,Es increíble cómo la vida editada en redes es lo que nos define.,Generación Z y Crisis de Sentido,negativo,19842,7960
3564,2022-11-08,user_21089,¿Es burnout el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,45998,2631
3565,2022-08-20,user_54185,¿Es metarrelatos el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,17602,7558
3566,2023-05-14,user_20616,¿Somos usuarios o perdemos la capacidad de elegir ¿dónde queda el humano?,IA y Pérdida de Autonomía,negativo,42970,13118
3567,2024-04-16,user_33558,¿Es privacidad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,positivo,16948,8359
3568,2023-09-01,user_77395,"Como diría Sartre, el concepto de depresión explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,45917,2455
3569,2023-07-03,user_93350,"La IA no es neutral, nuestras decisiones están pre-programadas controlando nuestra conducta.",IA y Pérdida de Autonomía,positivo,16955,7576
3570,2024-04-19,user_80475,La eficiencia tecnológica la autonomía es una ilusión controlando nuestra conducta.,IA y Pérdida de Autonomía,negativo,30059,10064
3571,2024-02-11,user_19369,"En la era del Big Data, la tecnología decide nuestro futuro y no nos damos cuenta.",IA y Pérdida de Autonomía,negativo,13481,437
3572,2023-01-21,user_58601,"Como diría Foucault, el concepto de control algorítmico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,neutral,12188,557
3573,2023-04-04,user_5159,La verdad es que la pérdida de conexión real no tiene sentido.,Generación Z y Crisis de Sentido,negativo,49238,972
3574,2023-09-14,user_14525,Sartre tenía razón: la identidad que cambia como tendencia ¿realmente nos hace felices?,Generación Z y Crisis de Sentido,negativo,45531,19346
3575,2023-04-17,user_5561,¿Es ansiedad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,32032,125
3576,2024-01-03,user_42546,No sé si soy yo o la identidad que cambia como tendencia borra quiénes somos realmente.,Generación Z y Crisis de Sentido,negativo,36146,2059
3577,2023-12-12,user_89886,No sé si soy yo o la vida editada en redes es agotador.,Generación Z y Crisis de Sentido,neutral,4075,1013
3578,2022-09-02,user_41026,¿Es identidad líquida el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,4823,1305
3579,2023-09-30,user_52015,"Como diría Huxley, el concepto de privacidad explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,neutral,17449,7239
3580,2023-05-01,user_18278,"Cada vez que Netflix elige por mí, la manipulación es invisible controlando nuestra conducta.",IA y Pérdida de Autonomía,neutral,40495,18317
3581,2022-06-05,user_92368,¿Es identidad líquida el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,43967,1945
3582,2023-08-12,user_55647,"Como diría Heidegger, el concepto de control algorítmico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,neutral,22713,7886
3583,2023-12-30,user_33292,¿Es manipulación el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,6915,1105
3584,2022-09-11,user_59901,"Como diría Sartre, el concepto de metarrelatos explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,35822,6419
3585,2022-08-29,user_39232,¿Es vacío existencial el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,positivo,35705,6391
3586,2022-08-22,user_7382,¿Es falta de compromiso el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,17334,3990
3587,2023-05-16,user_82695,No sé si soy yo o el exceso de opciones crea un vacío imposible de llenar.,Generación Z y Crisis de Sentido,neutral,13199,412
3588,2024-05-19,user_27874,Heidegger lo advirtió: la autonomía es una ilusión sin ética alguna.,IA y Pérdida de Autonomía,negativo,28148,10621
3589,2022-11-19,user_13483,"Como diría Bauman, el concepto de identidad líquida explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,39194,12070
3590,2024-02-02,user_75184,"La IA no es neutral, somos simples recursos de datos sin ética alguna.",IA y Pérdida de Autonomía,negativo,29728,12102
3591,2023-12-25,user_79616,Leyendo a la vida editada en redes nos está consumiendo.,Generación Z y Crisis de Sentido,neutral,30160,6345
3592,2023-10-26,user_65524,No sé si soy yo o la identidad que cambia como tendencia es agotador.,Generación Z y Crisis de Sentido,negativo,40935,2972
3593,2022-08-27,user_5188,¿Es narcisismo digital el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,24527,3088
3594,2022-03-20,user_66184,¿Alguien más piensa que la identidad que cambia como tendencia borra quiénes somos realmente.,Generación Z y Crisis de Sentido,neutral,3733,1654
3595,2023-03-14,user_51442,A veces siento que la vida editada en redes no tiene sentido.,Generación Z y Crisis de Sentido,positivo,8960,2036
3596,2024-05-15,user_7108,¿Alguien más piensa que la vida editada en redes nos está consumiendo.,Generación Z y Crisis de Sentido,negativo,44255,14566
3597,2024-01-21,user_90175,"Como diría Huxley, el concepto de pensamiento crítico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,neutral,42662,7484
3598,2022-02-11,user_99548,"Como diría Sartre, el concepto de ansiedad explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,47418,19625
3599,2022-08-16,user_84117,No sé si soy yo o la búsqueda constante de validación es el mito de Sísifo moderno.,Generación Z y Crisis de Sentido,neutral,33618,7468
3600,2022-09-17,user_76068,¿Es predicción de comportamiento el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,33069,6270
3601,2024-03-14,user_49017,El algoritmo sabe más de mí que la manipulación es invisible ¿dónde queda el humano?,IA y Pérdida de Autonomía,negativo,23437,1900
3602,2024-01-24,user_9349,¿Es hiperconectividad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,14303,3744
3603,2023-08-23,user_39019,"Como diría Habermas, el concepto de vigilancia digital explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,35191,915
3604,2022-12-24,user_56718,A veces siento que el scrolling infinito no tiene sentido.,Generación Z y Crisis de Sentido,negativo,41377,5524
3605,2023-06-15,user_77326,"En la era del Big Data, la autonomía es una ilusión para maximizar el engagement.",IA y Pérdida de Autonomía,neutral,13245,6183
3606,2022-06-08,user_15186,"Como diría Orwell, el concepto de cajas negras explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,39784,4430
3607,2022-06-17,user_15437,¿Es manipulación el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,3746,1255
3608,2023-07-10,user_65166,Es increíble cómo la vida editada en redes nos deja más solos que nunca.,Generación Z y Crisis de Sentido,negativo,33628,990
3609,2022-10-19,user_96932,Sartre tenía razón: el deseo de ser viral borra quiénes somos realmente.,Generación Z y Crisis de Sentido,negativo,34539,16871
3610,2023-06-09,user_29040,No sé si soy yo o la falta de un futuro claro es la nueva forma de esclavitud.,Generación Z y Crisis de Sentido,positivo,17756,8627
3611,2022-08-18,user_67478,¿Somos usuarios o nuestras decisiones están pre-programadas transformándonos en mercancía.,IA y Pérdida de Autonomía,negativo,38166,11793
3612,2022-07-23,user_37970,"Como diría Foucault, el concepto de comodidad vs libertad explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,8988,950
3613,2023-11-22,user_81055,La verdad es que la identidad que cambia como tendencia no tiene sentido.,Generación Z y Crisis de Sentido,neutral,39796,15059
3614,2023-02-02,user_80706,¿Es narcisismo digital el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,29250,1252
3615,2023-02-12,user_13012,"Como diría Camus, el concepto de vacío existencial explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,39730,8729
3616,2023-09-26,user_3573,La eficiencia tecnológica vivimos en un panóptico digital a cambio de comodidad.,IA y Pérdida de Autonomía,negativo,29161,2719
3617,2023-08-27,user_95058,"Como diría Habermas, el concepto de predicción de comportamiento explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,positivo,38741,15712
3618,2023-08-11,user_78474,Vivimos en una época donde el scrolling infinito nos está consumiendo.,Generación Z y Crisis de Sentido,negativo,2584,805
3619,2023-04-03,user_63926,El algoritmo sabe más de mí que perdemos la capacidad de elegir y no nos damos cuenta.,IA y Pérdida de Autonomía,negativo,20281,3151
3620,2022-09-27,user_3577,Sartre tenía razón: la presión por ser productivo es lo que nos define.,Generación Z y Crisis de Sentido,negativo,9311,1498
3621,2023-04-21,user_83888,¿Es predicción de comportamiento el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,4253,429
3622,2023-01-05,user_29032,"Como diría Bauman, el concepto de identidad líquida explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,1057,88
3623,2023-10-11,user_92749,Me asusta pensar que la tecnología decide nuestro futuro ¿dónde queda el humano?,IA y Pérdida de Autonomía,neutral,42562,7415
3624,2023-05-21,user_72751,"Como diría Habermas, el concepto de desocultamiento explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,neutral,30684,10984
3625,2023-11-30,user_96260,"Como diría Foucault, el concepto de predicción de comportamiento explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,positivo,28533,4912
3626,2022-06-10,user_65529,"Como diría Huxley, el concepto de vigilancia digital explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,35497,12989
3627,2023-12-15,user_47773,No sé si soy yo o la cultura de la cancelación es el mito de Sísifo moderno.,Generación Z y Crisis de Sentido,neutral,36050,17240
3628,2022-02-06,user_26258,"Como diría Byung-Chul Han, el concepto de sociedad del cansancio explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,positivo,38965,6003
3629,2023-06-14,user_30588,¿Es privacidad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,positivo,29263,548
3630,2023-04-02,user_17392,"Como diría Orwell, el concepto de predicción de comportamiento explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,3307,749
3631,2023-02-16,user_27679,El algoritmo sabe más de mí que la manipulación es invisible controlando nuestra conducta.,IA y Pérdida de Autonomía,negativo,33855,5472
3632,2024-05-02,user_59831,Estamos cediendo nuestra libertad a nuestras decisiones están pre-programadas es el fin del libre albedrío.,IA y Pérdida de Autonomía,neutral,45104,20167
3633,2022-04-16,user_11538,¿Es sociedad del cansancio el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,4935,180
3634,2022-12-16,user_42049,Foucault hablaría hoy de el espacio público se ha privatizado sin ética alguna.,IA y Pérdida de Autonomía,negativo,18562,4679
3635,2022-09-15,user_3905,"Como diría Bauman, el concepto de autenticidad explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,29367,11817
3636,2023-06-06,user_69950,¿Es burbuja de filtros el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,16300,411
3637,2023-11-23,user_22928,"Como diría Heidegger, el concepto de desocultamiento explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,neutral,23656,10263
3638,2022-05-05,user_15119,Leyendo a el scrolling infinito no tiene sentido.,Generación Z y Crisis de Sentido,negativo,12772,934
3639,2022-12-21,user_52548,Vivimos en una época donde la pérdida de conexión real nos deja más solos que nunca.,Generación Z y Crisis de Sentido,neutral,36975,16119
3640,2024-02-03,user_26556,¿Alguien más piensa que el deseo de ser viral nos está consumiendo.,Generación Z y Crisis de Sentido,neutral,32006,1332
3641,2022-07-30,user_58268,¿Alguien más piensa que la presión por ser productivo crea un vacío imposible de llenar.,Generación Z y Crisis de Sentido,negativo,31359,15258
3642,2024-01-23,user_83276,"Como diría Byung-Chul Han, el concepto de metarrelatos explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,26946,13251
3643,2023-09-14,user_5453,Heidegger lo advirtió: perdemos la capacidad de elegir a cambio de comodidad.,IA y Pérdida de Autonomía,neutral,14610,6908
3644,2022-06-03,user_3936,La verdad es que la pérdida de conexión real nos deja más solos que nunca.,Generación Z y Crisis de Sentido,negativo,28055,6809
3645,2024-02-23,user_83324,¿Es comodidad vs libertad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,2092,93
3646,2023-12-25,user_55884,A veces siento que la identidad que cambia como tendencia nos deja más solos que nunca.,Generación Z y Crisis de Sentido,negativo,38944,11680
3647,2024-01-04,user_55474,"Como diría Habermas, el concepto de privacidad explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,5009,2375
3648,2023-05-29,user_2945,La eficiencia tecnológica la manipulación es invisible sin ética alguna.,IA y Pérdida de Autonomía,negativo,20048,6398
3649,2024-03-26,user_98616,"Como diría Heidegger, el concepto de cajas negras explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,neutral,3682,1077
3650,2023-07-04,user_19741,¿Es predicción de comportamiento el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,47399,8522
3651,2022-03-25,user_87849,No sé si soy yo o la cultura de la cancelación es lo que nos define.,Generación Z y Crisis de Sentido,positivo,2904,113
3652,2023-06-12,user_2056,La eficiencia tecnológica la privacidad ha muerto para maximizar el engagement.,IA y Pérdida de Autonomía,positivo,34511,4025
3653,2024-05-15,user_42885,¿Es depresión el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,18658,5686
3654,2022-02-11,user_60304,La eficiencia tecnológica perdemos la capacidad de elegir transformándonos en mercancía.,IA y Pérdida de Autonomía,neutral,20178,7602
3655,2023-07-24,user_69425,La verdad es que la falta de un futuro claro nos está consumiendo.,Generación Z y Crisis de Sentido,neutral,16393,1392
3656,2023-01-24,user_2992,A veces siento que la presión por ser productivo nos deja más solos que nunca.,Generación Z y Crisis de Sentido,positivo,1592,220
3657,2023-12-05,user_3566,¿Es inmediatez el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,33318,3830
3658,2023-08-29,user_54859,Foucault hablaría hoy de el espacio público se ha privatizado controlando nuestra conducta.,IA y Pérdida de Autonomía,negativo,3537,425
3659,2022-07-12,user_87956,"Como diría Lyotard, el concepto de algoritmos de TikTok explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,17038,1908
3660,2023-02-07,user_39643,¿Es desocultamiento el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,positivo,15465,3248
3661,2024-03-28,user_10716,¿Es comodidad vs libertad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,33828,9261
3662,2024-01-21,user_32562,El problema de hoy es la presión por ser productivo borra quiénes somos realmente.,Generación Z y Crisis de Sentido,positivo,7324,1542
3663,2023-04-06,user_13189,"Como diría Sartre, el concepto de algoritmos de TikTok explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,41776,14795
3664,2023-06-30,user_91454,¿Es privacidad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,35247,15795
3665,2023-06-24,user_24350,¿Alguien más piensa que el exceso de opciones borra quiénes somos realmente.,Generación Z y Crisis de Sentido,negativo,18563,8274
3666,2023-08-29,user_47720,¿Es burbuja de filtros el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,positivo,20336,5979
3667,2024-01-28,user_25990,"Como diría Heidegger, el concepto de pensamiento crítico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,11156,625
3668,2024-03-17,user_74098,¿Es control algorítmico el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,42324,20475
3669,2024-05-01,user_91969,¿Es falta de compromiso el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,positivo,36368,14466
3670,2023-09-26,user_8123,"Como diría Orwell, el concepto de comodidad vs libertad explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,13383,51
3671,2022-11-12,user_39138,Es increíble cómo el exceso de opciones no tiene sentido.,Generación Z y Crisis de Sentido,negativo,37518,13192
3672,2023-09-28,user_40775,¿Somos usuarios o la tecnología decide nuestro futuro a cambio de comodidad.,IA y Pérdida de Autonomía,neutral,32675,703
3673,2024-03-24,user_1384,Es increíble cómo la búsqueda constante de validación no tiene sentido.,Generación Z y Crisis de Sentido,negativo,36020,12101
3674,2022-10-26,user_32776,¿Es pensamiento crítico el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,20630,4176
3675,2024-01-15,user_24750,Leyendo a la falta de un futuro claro es lo que nos define.,Generación Z y Crisis de Sentido,positivo,15794,5576
3676,2022-02-02,user_3266,El problema de hoy es la falta de un futuro claro es lo que nos define.,Generación Z y Crisis de Sentido,neutral,32502,8413
3677,2022-06-25,user_61090,El problema de hoy es la cultura de la cancelación no tiene sentido.,Generación Z y Crisis de Sentido,neutral,6261,2957
3678,2023-09-02,user_72453,¿Es pensamiento crítico el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,24486,749
3679,2022-04-16,user_39403,La generación Z está atrapada en la presión por ser productivo borra quiénes somos realmente.,Generación Z y Crisis de Sentido,negativo,39559,4931
3680,2023-01-16,user_20872,"Como diría Heidegger, el concepto de cajas negras explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,22630,10672
3681,2024-01-30,user_87269,¿Somos usuarios o somos simples recursos de datos y no nos damos cuenta.,IA y Pérdida de Autonomía,neutral,19594,5377
3682,2023-11-11,user_17501,"Como diría Habermas, el concepto de comodidad vs libertad explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,positivo,21056,4499
3683,2023-07-29,user_99630,¿Alguien más piensa que el exceso de opciones nos está consumiendo.,Generación Z y Crisis de Sentido,negativo,18681,6976
3684,2023-01-16,user_45261,Estamos cediendo nuestra libertad a perdemos la capacidad de elegir y eso es terrorífico.,IA y Pérdida de Autonomía,negativo,41124,2563
3685,2023-09-03,user_68888,¿Es predicción de comportamiento el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,39632,4773
3686,2022-03-23,user_66030,¿Es vacío existencial el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,47102,12933
3687,2022-07-23,user_27776,La eficiencia tecnológica la tecnología decide nuestro futuro transformándonos en mercancía.,IA y Pérdida de Autonomía,neutral,1496,68
3688,2023-05-04,user_32387,"Como diría Heidegger, el concepto de biopoder explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,positivo,43171,19828
3689,2023-10-26,user_54824,Heidegger lo advirtió: la privacidad ha muerto controlando nuestra conducta.,IA y Pérdida de Autonomía,negativo,5358,2474
3690,2024-05-27,user_46058,Sartre tenía razón: la presión por ser productivo no tiene sentido.,Generación Z y Crisis de Sentido,neutral,8872,955
3691,2023-07-23,user_71081,"Como diría Bauman, el concepto de ansiedad explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,48945,6026
3692,2023-04-08,user_75553,¿Es comodidad vs libertad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,3294,1169
3693,2022-07-03,user_6963,Sartre tenía razón: la identidad que cambia como tendencia es la nueva forma de esclavitud.,Generación Z y Crisis de Sentido,neutral,43368,6301
3694,2022-08-11,user_90163,A veces siento que la falta de un futuro claro es el mito de Sísifo moderno.,Generación Z y Crisis de Sentido,neutral,14626,5809
3695,2023-08-10,user_80744,Me asusta pensar que somos simples recursos de datos para maximizar el engagement.,IA y Pérdida de Autonomía,negativo,37871,17122
3696,2023-03-26,user_80370,"Como diría Orwell, el concepto de comodidad vs libertad explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,39215,7226
3697,2022-02-23,user_44008,"Como diría Sartre, el concepto de vacío existencial explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,26221,2647
3698,2022-05-30,user_47103,A veces siento que la cultura de la cancelación es lo que nos define.,Generación Z y Crisis de Sentido,positivo,14902,5171
3699,2023-08-05,user_14995,"Como diría Orwell, el concepto de control algorítmico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,positivo,29843,10650
3700,2022-03-03,user_50522,¿Es pensamiento crítico el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,37925,3427
3701,2022-02-11,user_86900,La eficiencia tecnológica perdemos la capacidad de elegir para maximizar el engagement.,IA y Pérdida de Autonomía,neutral,36005,5925
3702,2023-09-20,user_83573,Es increíble cómo la identidad que cambia como tendencia no tiene sentido.,Generación Z y Crisis de Sentido,negativo,14368,6128
3703,2022-06-30,user_130,Vivimos en una época donde el scrolling infinito crea un vacío imposible de llenar.,Generación Z y Crisis de Sentido,negativo,19428,2681
3704,2023-02-27,user_79907,"Como diría Huxley, el concepto de cajas negras explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,32123,11426
3705,2022-01-10,user_21147,La verdad es que el exceso de opciones es la nueva forma de esclavitud.,Generación Z y Crisis de Sentido,negativo,37225,13467
3706,2022-06-12,user_93138,La generación Z está atrapada en el exceso de opciones crea un vacío imposible de llenar.,Generación Z y Crisis de Sentido,negativo,5985,2453
3707,2023-12-23,user_63853,"Como diría Habermas, el concepto de predicción de comportamiento explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,45493,17975
3708,2023-12-10,user_81609,Estamos cediendo nuestra libertad a el espacio público se ha privatizado y eso es terrorífico.,IA y Pérdida de Autonomía,negativo,23905,6661
3709,2023-05-27,user_46435,¿Es identidad líquida el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,positivo,44162,17225
3710,2022-10-02,user_48571,"Como diría Sartre, el concepto de burnout explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,39162,10722
3711,2023-05-24,user_37455,"Como diría Byung-Chul Han, el concepto de algoritmos de TikTok explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,12016,4388
3712,2022-07-26,user_70987,A veces siento que el scrolling infinito es el mito de Sísifo moderno.,Generación Z y Crisis de Sentido,negativo,38067,17173
3713,2024-05-05,user_8248,"Como diría Sartre, el concepto de depresión explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,32705,15857
3714,2024-04-12,user_74717,"Como diría Camus, el concepto de ansiedad explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,49662,1587
3715,2022-01-14,user_16464,¿Es dataismo el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,positivo,41926,6598
3716,2022-03-07,user_20325,¿Alguien más piensa que la presión por ser productivo es agotador.,Generación Z y Crisis de Sentido,neutral,11643,1020
3717,2023-07-17,user_23117,"Como diría Orwell, el concepto de control algorítmico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,39593,10415
3718,2022-04-21,user_52591,"La IA no es neutral, el espacio público se ha privatizado para maximizar el engagement.",IA y Pérdida de Autonomía,neutral,34334,5450
3719,2023-08-03,user_27559,"Como diría Sartre, el concepto de algoritmos de TikTok explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,28161,3019
3720,2023-04-10,user_47462,La verdad es que la pérdida de conexión real nos está consumiendo.,Generación Z y Crisis de Sentido,neutral,20768,5418
3721,2023-04-10,user_95607,¿Es hiperconectividad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,48411,20688
3722,2023-06-14,user_83215,"La IA no es neutral, perdemos la capacidad de elegir mientras scrolleamos sin fin.",IA y Pérdida de Autonomía,negativo,39732,12459
3723,2024-02-12,user_97161,El algoritmo sabe más de mí que vivimos en un panóptico digital es el fin del libre albedrío.,IA y Pérdida de Autonomía,neutral,35000,13104
3724,2023-08-21,user_86044,"Como diría Habermas, el concepto de desocultamiento explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,28943,786
3725,2022-08-14,user_13997,La verdad es que la falta de un futuro claro es la nueva forma de esclavitud.,Generación Z y Crisis de Sentido,negativo,40436,13497
3726,2022-05-02,user_76144,La eficiencia tecnológica perdemos la capacidad de elegir controlando nuestra conducta.,IA y Pérdida de Autonomía,neutral,6907,3380
3727,2022-10-13,user_67663,¿Es pensamiento crítico el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,positivo,46084,16547
3728,2024-05-07,user_79552,"La IA no es neutral, vivimos en un panóptico digital sin ética alguna.",IA y Pérdida de Autonomía,negativo,43903,12861
3729,2023-03-24,user_6188,¿Alguien más piensa que la identidad que cambia como tendencia es agotador.,Generación Z y Crisis de Sentido,neutral,28636,7752
3730,2022-01-09,user_54640,"Como diría Heidegger, el concepto de pensamiento crítico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,positivo,48041,8626
3731,2022-11-04,user_60870,Foucault hablaría hoy de la manipulación es invisible y eso es terrorífico.,IA y Pérdida de Autonomía,positivo,34321,10923
3732,2022-09-13,user_75619,¿Es algoritmos de TikTok el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,28732,4915
3733,2022-07-04,user_21256,La verdad es que el deseo de ser viral ¿realmente nos hace felices?,Generación Z y Crisis de Sentido,negativo,46604,4731
