id,fecha,usuario,texto,tema,sentimiento,likes,reposts
4437,2021-08-19,user_35455,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,positivo,12813,2253
4438,2022-12-14,user_51688,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,neutral,3926,3502
4439,2021-06-17,user_54224,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",positivo,11204,2965
4440,2025-06-18,user_45266,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,positivo,13980,2983
4441,2025-03-06,user_90337,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,negativo,16217,2034
4442,2021-03-07,user_13890,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",neutral,3147,2941
4443,2024-06-03,user_79612,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,positivo,9807,2829
4444,2021-08-18,user_65956,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",negativo,4227,4056
4445,2024-06-17,user_63536,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,19974,4453
4446,2023-07-30,user_7466,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,9699,3575
4447,2024-11-01,user_86758,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,positivo,15053,3053
4448,2023-10-06,user_94755,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",negativo,11964,2822
4449,2021-08-04,user_23976,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",neutral,16358,1299
4450,2023-03-18,user_47979,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,neutral,14740,575
4451,2023-07-13,user_10463,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,7326,289
4452,2023-06-16,user_47131,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",neutral,12125,4867
4453,2021-10-17,user_94531,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",negativo,15472,4839
4454,2023-01-06,user_68489,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",positivo,2508,2736
4455,2025-11-07,user_93068,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,negativo,13478,3821
4456,2021-12-05,user_79582,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,9192,1088
4457,2022-12-30,user_27214,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",negativo,14508,2336
4458,2024-08-26,user_51354,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,positivo,7293,2648
4459,2021-09-15,user_58185,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",negativo,18451,3670
4460,2023-01-21,user_71446,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",neutral,8546,4897
4461,2022-06-09,user_42403,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,negativo,2221,3734
4462,2022-01-11,user_42551,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,positivo,12359,3398
4463,2025-03-06,user_1920,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",positivo,200,1191
4464,2022-05-01,user_96633,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",positivo,7061,4472
4465,2023-11-06,user_83720,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",negativo,11111,4614
4466,2023-09-01,user_53489,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,11988,4506
4467,2021-01-15,user_6269,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,positivo,16498,1458
4468,2022-04-02,user_99070,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",neutral,1077,2762
4469,2025-11-27,user_54968,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",positivo,13923,440
4470,2025-03-10,user_5675,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",negativo,18957,2300
4471,2022-10-13,user_61202,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,3363,1033
4472,2025-02-25,user_48478,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,3205,1310
4473,2023-04-02,user_71138,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,positivo,8111,4108
4474,2021-08-20,user_68721,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",negativo,9185,1170
4475,2022-07-04,user_47499,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,positivo,19477,1061
4476,2024-04-27,user_84678,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",positivo,8665,1347
4477,2021-06-24,user_97477,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",negativo,10819,2257
4478,2021-05-11,user_32490,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,neutral,7188,160
4479,2021-03-27,user_65168,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",neutral,4504,2003
4480,2024-07-25,user_64938,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",negativo,2087,2777
4481,2024-06-12,user_61433,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,603,3645
4482,2024-08-28,user_99972,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",neutral,2439,3146
4483,2025-08-27,user_71530,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,752,4194
4484,2021-06-25,user_87040,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,negativo,14752,3218
4485,2021-02-21,user_13729,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,positivo,14956,3034
4486,2025-05-12,user_49024,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,positivo,10263,2084
4487,2023-01-30,user_18278,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,4183,2258
4488,2022-12-17,user_34391,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",neutral,17298,4873
4489,2021-09-28,user_70802,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,neutral,2400,3979
4490,2021-05-02,user_83145,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,18875,1229
4491,2021-04-21,user_79083,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,positivo,3698,4082
4492,2025-11-12,user_19826,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,18658,1532
4493,2024-10-24,user_67440,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",neutral,4163,4806
4494,2021-09-03,user_46857,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,12835,2076
4495,2024-01-15,user_81263,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",negativo,9184,622
4496,2023-02-18,user_54540,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",neutral,12952,3071
4497,2025-09-27,user_98026,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",negativo,13248,968
4498,2024-08-07,user_25701,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",neutral,17571,523
4499,2021-05-06,user_66523,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,6224,938
4500,2021-02-01,user_99755,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,2818,3746
4501,2021-04-17,user_3421,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,13789,432
4502,2021-01-31,user_84143,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,positivo,16695,3586
4503,2023-06-10,user_13928,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,14192,4523
4504,2022-10-07,user_65786,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",neutral,17359,3444
4505,2024-04-02,user_65044,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",negativo,6397,4169
4506,2022-03-15,user_16869,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,16559,1080
4507,2021-03-27,user_64763,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,positivo,12428,3199
4508,2023-07-10,user_41321,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",neutral,9133,2614
4509,2025-10-18,user_54771,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,neutral,18746,1734
4510,2022-12-01,user_3038,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,positivo,1937,4317
4511,2024-08-03,user_99723,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,positivo,13901,2735
4512,2022-08-17,user_43654,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,negativo,19181,1
4513,2021-11-15,user_84069,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,neutral,7950,4335
4514,2025-06-28,user_12660,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,neutral,5681,4277
4515,2024-10-18,user_57129,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,positivo,18164,4136
4516,2025-08-24,user_53015,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,neutral,9891,1831
4517,2024-04-16,user_74615,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",negativo,490,2404
4518,2024-10-28,user_93051,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",negativo,3151,931
4519,2024-08-08,user_77738,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,positivo,18822,3313
4520,2025-01-21,user_64382,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",neutral,1668,1477
4521,2024-02-17,user_66563,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",negativo,674,2726
4522,2023-08-10,user_55798,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",positivo,6250,1170
4523,2022-12-15,user_50130,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",negativo,12869,1731
4524,2024-01-09,user_62528,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",positivo,4528,1086
4525,2025-09-09,user_18612,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,negativo,15856,230
4526,2024-10-21,user_73222,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",negativo,15112,315
4527,2024-11-18,user_86347,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",neutral,9471,4172
4528,2021-08-12,user_84248,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",positivo,2090,4190
4529,2023-01-17,user_14358,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,negativo,16691,3742
4530,2024-08-24,user_25951,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,2076,3509
4531,2024-01-13,user_27027,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",negativo,3592,4673
4532,2022-02-25,user_70877,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,negativo,11514,82
4533,2023-05-03,user_11427,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",positivo,16566,4473
4534,2023-07-13,user_96295,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,5622,1277
4535,2023-09-27,user_12362,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,positivo,11604,4285
4536,2021-11-09,user_13131,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,4807,3059
4537,2024-12-02,user_11462,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,16993,2366
4538,2021-09-18,user_40801,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,positivo,13035,2566
4539,2022-03-07,user_84777,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",neutral,2084,4059
4540,2023-12-30,user_17605,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,positivo,553,4678
4541,2023-04-29,user_8809,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,2864,3588
4542,2024-02-13,user_41425,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,negativo,7391,4268
4543,2024-04-04,user_8601,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,positivo,18013,4799
4544,2021-12-04,user_50908,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,1701,37
4545,2023-10-20,user_90119,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",neutral,5173,32
4546,2023-10-12,user_25219,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,neutral,19795,1711
4547,2021-01-31,user_40772,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",positivo,5361,2156
4548,2021-12-29,user_28174,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,1677,3267
4549,2021-09-15,user_37895,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,negativo,10030,2509
4550,2022-10-07,user_67396,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",neutral,18156,3673
4551,2024-02-22,user_36016,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",neutral,15417,653
4552,2022-01-05,user_64211,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,neutral,9040,885
4553,2024-07-23,user_79784,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,3093,1409
4554,2024-10-25,user_14619,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,positivo,5145,602
4555,2025-11-15,user_34092,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",negativo,10736,4017
4556,2024-09-02,user_32787,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,positivo,17127,2957
4557,2023-02-27,user_54579,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,15491,1376
4558,2022-11-07,user_80221,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",positivo,11785,208
4559,2022-03-17,user_87825,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",positivo,15005,1912
4560,2025-04-03,user_57711,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",positivo,8882,1232
4561,2025-01-06,user_73786,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,7711,543
4562,2021-06-02,user_15485,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,neutral,13558,1962
4563,2021-10-06,user_63126,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,1249,4525
4564,2025-03-08,user_92613,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,positivo,8209,467
4565,2021-06-06,user_55731,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,1721,4165
4566,2024-12-03,user_63602,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",negativo,5852,607
4567,2023-12-29,user_16855,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,neutral,1631,1334
4568,2021-06-23,user_73266,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,negativo,18998,2487
4569,2021-04-27,user_29332,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",negativo,18159,992
4570,2025-02-03,user_52581,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,negativo,6196,282
4571,2022-11-20,user_72484,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,negativo,4974,2754
4572,2023-10-11,user_3792,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,neutral,13507,1059
4573,2022-10-03,user_76858,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",positivo,7237,4419
4574,2021-10-02,user_12343,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,11230,4681
4575,2022-10-18,user_65909,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",neutral,6906,1311
4576,2025-08-02,user_60577,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,6074,3433
4577,2022-06-17,user_54513,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,neutral,9237,4969
4578,2021-01-16,user_66095,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",negativo,1962,1336
4579,2025-05-25,user_89083,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,neutral,19647,3344
4580,2021-06-15,user_69630,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",neutral,5065,1556
4581,2022-02-21,user_66740,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",negativo,3115,2227
4582,2021-08-26,user_63562,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,8558,491
4583,2025-08-15,user_94177,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",negativo,4514,4541
4584,2023-03-23,user_69685,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",neutral,19658,4707
4585,2023-02-22,user_86721,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",neutral,16544,3019
4586,2023-06-01,user_4818,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,10220,333
4587,2023-05-30,user_62742,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,10639,2943
4588,2025-04-05,user_97289,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",positivo,5235,412
4589,2023-08-30,user_38328,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,negativo,14575,1022
4590,2022-02-11,user_96526,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,16357,1354
4591,2025-01-10,user_21784,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,16609,1164
4592,2022-02-07,user_55950,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,negativo,17649,1699
4593,2022-09-18,user_9293,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,neutral,10303,2273
4594,2024-12-07,user_22409,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",neutral,11372,1707
4595,2021-09-24,user_35355,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",neutral,10591,535
4596,2024-09-20,user_77981,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,positivo,3571,4862
4597,2022-11-07,user_87186,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,neutral,3551,210
4598,2022-10-05,user_25882,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,4111,2150
4599,2022-09-07,user_72478,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",negativo,3666,261
4600,2024-09-24,user_31426,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,2706,4410
4601,2025-10-22,user_5713,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",negativo,5965,2450
4602,2024-08-15,user_80884,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,neutral,9258,171
4603,2021-07-07,user_30197,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,15592,3987
4604,2025-01-09,user_54565,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,5058,3213
4605,2021-12-29,user_81290,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,14490,2700
4606,2024-03-08,user_91160,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,negativo,949,146
4607,2021-08-25,user_63186,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,neutral,17085,4902
4608,2025-09-11,user_62813,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",positivo,11767,1848
4609,2021-03-22,user_57643,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,neutral,11009,957
4610,2022-10-15,user_38768,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",neutral,11182,1154
4611,2024-08-04,user_93907,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,negativo,17460,3820
4612,2021-03-31,user_17597,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,1765,1310
4613,2023-01-08,user_68483,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,positivo,3934,3039
4614,2022-03-30,user_96517,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,positivo,10560,282
4615,2022-12-05,user_39891,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,neutral,8840,1081
4616,2021-05-18,user_23177,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",negativo,14789,586
4617,2023-09-21,user_31401,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",positivo,8137,299
4618,2024-04-20,user_72876,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",negativo,1845,2472
4619,2021-09-24,user_98347,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,neutral,525,759
4620,2021-12-27,user_91687,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",negativo,15830,2092
4621,2022-12-05,user_96692,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,10293,2611
4622,2025-02-09,user_99926,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",neutral,3773,1752
4623,2023-12-02,user_96687,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,7225,769
4624,2024-07-16,user_62172,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",neutral,4318,4151
4625,2025-06-02,user_23314,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,negativo,15791,448
4626,2021-06-25,user_30687,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,negativo,14568,970
4627,2025-01-27,user_79131,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,6462,3111
4628,2021-10-01,user_57714,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",positivo,15504,4758
4629,2025-10-20,user_18163,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,neutral,6587,3136
4630,2021-05-02,user_89422,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,15827,2825
4631,2023-03-10,user_58273,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",positivo,2655,1632
4632,2025-05-20,user_98426,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,416,480
4633,2022-05-12,user_73595,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,positivo,393,1396
4634,2021-02-23,user_67782,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",neutral,5358,4233
4635,2023-08-16,user_92899,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",neutral,2921,1203
4636,2024-06-29,user_10537,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",negativo,11561,3409
4637,2021-09-04,user_11270,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,6513,4388
4638,2023-02-06,user_34995,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,neutral,3323,616
4639,2021-04-12,user_7811,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,9459,552
4640,2023-05-01,user_57011,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,neutral,15599,2650
4641,2022-07-26,user_35840,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",neutral,11545,4645
4642,2025-09-14,user_74782,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",negativo,11846,276
4643,2024-01-14,user_53635,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,neutral,13648,2637
4644,2025-06-03,user_30162,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,15228,812
4645,2025-09-10,user_28033,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,neutral,6279,2161
4646,2022-07-19,user_97557,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,neutral,15079,1383
4647,2023-03-30,user_45400,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",positivo,3026,2321
4648,2025-07-17,user_2272,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",neutral,15211,693
4649,2025-02-28,user_16899,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,negativo,2873,238
